id,entry date,level,termination date,college_name,degree,last GPA,transfer credit hours,transfer quality hours,credit hours earned,GPA credit hours,quality poinrts,major,minor,advisor,exit status,WVU_freshman,RN,Comment,P/F hours
700193405,1992-08-15 00:00:00.000,diploma,1994-06-17 00:00:00.000,Saint Vincent Health Center School of Nursing,Diploma,3.6,0,0,89,3.6,325,Nursing,NULL,NULL,graduated,0,0,NULL,0
700193407,1920-01-01 00:00:00.000,assoc.,NULL,NULL,NULL,0,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,0
700194137,1994-08-15 00:00:00.000,undergrad,1996-05-15 00:00:00.000,University of Charleston,Assoc.,2.9,0,0,77,77,224,Nursing,NULL,NULL,NULL,0,1,NULL,0
700195703,2002-08-15 00:00:00.000,undergrad,2003-12-15 00:00:00.000,Waynesburg College,BSN,4,0,0,0,0,0,Nursing,NULL,NULL,graduated,0,1,NULL,0
700195703,2003-12-15 00:00:00.000,graduate,2004-12-15 00:00:00.000,Waynesburg College,MSN,4,0,0,0,0,0,Nursing,NULL,NULL,graduated,0,0,NULL,0
700195856,1998-08-15 00:00:00.000,undergrad,2003-05-18 00:00:00.000,West Virginia University at Morgantown,BA/BS,0,0,0,0,0,0,Animal and Veterinary Sciences,NULL,NULL,graduated,0,0,NULL,0
700195930,2002-08-15 00:00:00.000,undergrad,2006-12-28 00:00:00.000,West Virginia University at Morgantown,NULL,2.77,17,27,146,132,366,Exercise Physiology,NULL,NULL,NULL,0,0,graduating 12/28/06 w/BS-Ex. Phys. Degree,0
700196570,1999-08-15 00:00:00.000,undergrad,2003-08-15 00:00:00.000,Slippery Rock University,BA/BS,2.84,0,0,125,125,355,Community Health,NULL,NULL,graduated,0,0,NULL,0
700196839,1988-08-15 00:00:00.000,undergrad,1993-05-08 00:00:00.000,Marshall University,BSN,2.55,0,0,139,142,363,Nursing,NULL,NULL,graduated,0,1,NULL,0
700198337,1998-08-15 00:00:00.000,undergrad,2003-08-15 00:00:00.000,West Virginia University at Morgantown,BA/BS,2.53,0,0,128,132,334,Multidisciplinary Studies,NULL,NULL,graduated,0,0,NULL,0
700198851,1998-08-15 00:00:00.000,undergrad,2002-12-27 00:00:00.000,West Virginia University at Morgantown,BA/BS,3.1,0,0,148,146,454,French & Psychology,NULL,NULL,graduated,0,0,NULL,4
700198851,2003-05-20 00:00:00.000,undergrad,2004-12-29 00:00:00.000,West Virginia University at Morgantown,BSN,3.26,0,0,217,196,639,Nursing,NULL,Michele Godwin,graduated,0,1,NULL,13
700199632,1998-08-15 00:00:00.000,undergrad,2004-05-22 00:00:00.000,Shepherd College,BSN,3.27,0,0,130,130,426,Nursing,NULL,NULL,graduated,0,1,NULL,0
700200002,2000-01-02 00:00:00.000,undergrad,NULL,West Virginia University at Morgantown,NULL,0,0,0,0,0,0,Child Development & Family Studies,NULL,NULL,NULL,0,0,student to graduate in May 2007,0
700202105,2001-08-15 00:00:00.000,undergrad,2004-05-15 00:00:00.000,West Virginia Institute of Technology,BSN,0,0,0,0,0,0,Nursing,NULL,NULL,NULL,0,1,NULL,0
700202707,1999-08-15 00:00:00.000,undergrad,2004-05-15 00:00:00.000,West Virginia University at Morgantown,BSN,0,0,0,0,0,0,Nursing,NULL,NULL,graduated,0,1,NULL,0
700203652,1976-08-15 00:00:00.000,undergrad,1979-05-27 00:00:00.000,University of Wisconsin,BA/BS,3.14,0,0,90,3.14,285.5,NULL,NULL,NULL,graduated,0,0," Has BS in Natural Science, May 27, 1979.",0
700203926,2000-08-15 00:00:00.000,undergrad,NULL,West Virginia Institute of Technology,NULL,0,0,0,0,0,0,NULL,NULL,NULL,NULL,0,1,Waiting on official transcript.,0
700204521,1998-05-15 00:00:00.000,undergrad,2004-05-16 00:00:00.000,West Virginia University at Morgantown,BSN,2.59,0,0,173,44,114,Nursing,NULL,NULL,graduated,0,0,NULL,0
700206872,2000-08-15 00:00:00.000,assoc.,2004-05-08 00:00:00.000,Fairmont State University,Assoc.,3.13,0,0,128,128,401,Nursing,NULL,NULL,graduated,0,1,NULL,0
700206872,2004-08-15 00:00:00.000,undergrad,NULL,Fairmont State University,NULL,4,0,0,16,16,64,NULL,NULL,NULL,NULL,0,0,NULL,0
700207038,1983-08-15 00:00:00.000,assoc.,1985-12-20 00:00:00.000,The University of Charleston,Assoc.,2.83,0,0,NULL,112,317,Nursing,NULL,NULL,graduated,0,0,NULL,0
700207293,2000-08-15 00:00:00.000,undergrad,2003-05-18 00:00:00.000,West Virginia University at Morgantown,BSN,3.69,7,0,161,146,540,Nursing,NULL,NULL,graduated,0,1,NULL,0
700207921,1993-08-15 00:00:00.000,assoc.,2001-05-12 00:00:00.000,Fairmont State University,Assoc.,3.477,0,0,111,111,386,Nursing,NULL,NULL,graduated,0,1,NULL,0
700208003,1998-08-15 00:00:00.000,graduate,2001-05-13 00:00:00.000,West Virginia University at Morgantown,MSN,3.74,0,0,59,59,221,Nursing,NULL,NULL,graduated,0,1,NULL,0
700208118,1996-01-15 00:00:00.000,undergrad,2001-12-16 00:00:00.000,West Virginia State College,BA/BS,3.59,0,0,0,0,0,Biology,NULL,NULL,graduated,0,0,NULL,0
700208118,2003-05-20 00:00:00.000,undergrad,2004-12-29 00:00:00.000,West Virginia University at Morgantown,BSN,4,0,0,60,47,188,Nursing,NULL,Michele Godwin,graduated,0,0,NULL,0
700208435,1998-08-15 00:00:00.000,undergrad,2001-05-13 00:00:00.000,West Virginia University at Morgantown,BSN,4,0,0,32,128,128,Nursing,NULL,NULL,graduated,0,1,NULL,0
700208689,1987-01-15 00:00:00.000,graduate,1991-12-27 00:00:00.000,West Virginia University at Morgantown,Other Masters,3.82,0,0,67,51,195,Rehabilitation Counseling,NULL,NULL,graduated,0,0,NULL,0
700208983,1997-08-15 00:00:00.000,assoc.,2003-05-17 00:00:00.000,West Virginia University at Parkersburg,Assoc.,2.24,0,0,111,120,269,Nursing,NULL,NULL,graduated,0,1,NULL,0
700209822,2001-08-15 00:00:00.000,undergrad,2002-08-05 00:00:00.000,West Virginia Institute of Technology,BSN,3.43,0,0,144,132,454,Nursing,NULL,NULL,graduated,0,1,NULL,0
700209945,1998-08-15 00:00:00.000,graduate,2000-05-14 00:00:00.000,West Virginia University at Charleston,MSN,3.77,0,0,44,44,166,Nursing,NULL,NULL,graduated,0,1,NULL,0
700209983,1999-08-23 00:00:00.000,undergrad,2003-05-18 00:00:00.000,West Virginia University at Morgantown,BA/BS,0,0,0,0,0,0,Exercise Physiology,NULL,NULL,graduated,0,0,NULL,0
700209983,2003-05-20 00:00:00.000,undergrad,2004-12-29 00:00:00.000,West Virginia University at Morgantown,BSN,3.69,0,0,0,0,0,Nursing,NULL,NULL,graduated,0,1,NULL,0
700210259,1999-08-15 00:00:00.000,undergrad,2003-05-18 00:00:00.000,West Virginia University at Morgantown,BA/BS,3.2413,0,0,174,174,564,Human Performance and Health,NULL,NULL,graduated,0,0,NULL,0
700210427,1999-08-15 00:00:00.000,assoc.,2003-05-10 00:00:00.000,Fairmont State University,Assoc.,3.68,0,0,113,3.589,402,Nursing,NULL,NULL,graduated,0,1,NULL,0
700210640,1999-08-15 00:00:00.000,undergrad,2005-08-19 00:00:00.000,West Virginia University at Morgantown,BA/BS,2.8072,0,0,166,166,466,Regents Bachelor of Arts,NULL,NULL,graduated,0,0,NULL,0
700210923,1995-05-15 00:00:00.000,assoc.,1997-05-09 00:00:00.000,West Virginia University at Parkersburg,Assoc.,2.45,42,0,104,62,152,Nursing,NULL,NULL,graduated,0,1,NULL,0
700210932,1996-08-15 00:00:00.000,undergrad,1997-05-15 00:00:00.000,West Virginia Institute of Technology,BSN,0,0,0,0,0,0,Nursing,NULL,NULL,graduated,0,1,NULL,0
700212372,2001-08-15 00:00:00.000,undergrad,2002-05-15 00:00:00.000,Fairmont State University,NULL,2.86,4,0,26,29,83,NULL,NULL,NULL,unknown,0,0,NULL,0
700212408,2001-08-15 00:00:00.000,undergrad,2004-05-22 00:00:00.000,Shepherd University,BA/BS,2.74,0,0,136,146,401,Psychology,NULL,NULL,graduated,0,0,NULL,0
700212588,1999-08-15 00:00:00.000,undergrad,2003-05-15 00:00:00.000,Wheeling Jesuit University,BA/BS,0,0,0,0,0,0,Nuclear Medicine Technology,NULL,NULL,graduated,0,0,NULL,0
700212594,1999-08-15 00:00:00.000,undergrad,2003-05-18 00:00:00.000,West Virginia University at Morgantown,BA/BS,3.27,16,12,132,118,387,Animal & Veterinary Science,NULL,NULL,graduated,0,0,NULL,0
700212771,2001-05-15 00:00:00.000,undergrad,2004-05-08 00:00:00.000,Fairmont State University,BSN,3.85,0,0,134,130,501,Nursing,NULL,NULL,graduated,0,0,NULL,0
700212789,2003-08-15 00:00:00.000,undergrad,2004-12-15 00:00:00.000,The Pennsylvania State University,BSN,3.42,0,0,94,139,321.08,Nursing,NULL,NULL,graduated,0,1,NULL,0
700213428,1989-01-15 00:00:00.000,assoc.,1992-05-16 00:00:00.000,Southern West Virginia Community and Technical College,Assoc.,3.33,0,0,77,77,257,Nursing,NULL,NULL,NULL,0,0,NULL,0
700214460,2000-08-15 00:00:00.000,undergrad,2003-05-18 00:00:00.000,West Virginia University at Morgantown,BA/BS,3.5,0,0,128,125,438,Social and Anthropology,Nursing,NULL,graduated,0,0,NULL,0
700217370,2003-08-15 00:00:00.000,undergrad,2005-05-15 00:00:00.000,West Virginia University at Parkersburg,BSN,3.58,0,0,131,128,459,Nursing,NULL,"Sellers, Alita",graduated,0,1,NULL,NULL
700217962,2000-08-21 00:00:00.000,undergrad,2004-05-16 00:00:00.000,West Virginia University at Morgantown,BA/BS,0,0,0,0,0,0,Psychology,NULL,NULL,graduated,0,0,NULL,0
700218183,2004-01-02 00:00:00.000,assoc.,2005-05-14 00:00:00.000,Southern West Virginia Community and Technical College,Assoc.,2.12,94,264,133,130,347,Nursing,NULL,NULL,graduated,0,1,NULL,0
700218996,1995-08-15 00:00:00.000,undergrad,1999-05-16 00:00:00.000,Waynesburg College,BA/BS,3.61,0,0,129,123,443.9,Sports Medicine,NULL,NULL,graduated,0,0,NULL,0
700218996,1999-06-15 00:00:00.000,graduate,2000-06-09 00:00:00.000,Ohio University,Other Masters,3.743,0,0,57,66,213.37,Physical Education,NULL,NULL,graduated,0,0,NULL,0
700219344,2002-08-19 00:00:00.000,undergrad,2004-08-20 00:00:00.000,West Virginia University at Morgantown,BSN,3.15,7,9,143,124,391,Nursing,NULL,NULL,graduated,0,1,NULL,0
700222047,1999-08-15 00:00:00.000,undergrad,2003-12-29 00:00:00.000,West Virginia University at Morgantown,BA/BS,2.8015,0,0,128,131,367,Biology,NULL,NULL,graduated,0,0,NULL,0
700222123,1999-08-15 00:00:00.000,assoc.,2003-12-19 00:00:00.000,Allegany College of Maryland,Assoc.,2.71,0,0,13,102,96,Nursing,NULL,NULL,graduated,0,0,NULL,0
700222549,1998-08-15 00:00:00.000,undergrad,2002-05-18 00:00:00.000,Shepherd College,BA,3.49,0,0,129,129,451,Psychology,NULL,NULL,graduated,0,0,NULL,0
700222927,1999-08-15 00:00:00.000,undergrad,NULL,University of Charleston,NULL,0,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,0
700222927,2000-01-15 00:00:00.000,undergrad,NULL,West Virginia State College,NULL,0,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,0
700223213,2000-08-21 00:00:00.000,undergrad,2005-05-15 00:00:00.000,West Virginia University at Morgantown,BA/BS,2.63,9,0,129,130,342,Psychology,NULL,NULL,graduated,0,0,NULL,0
700223583,1999-08-15 00:00:00.000,undergrad,2003-08-15 00:00:00.000,West Virginia University at Morgantown,BS,2.91,0,0,146,134,390,Exercise Physiology,NULL,NULL,graduated,0,0,NULL,0
700224672,2004-08-15 00:00:00.000,undergrad,2005-05-15 00:00:00.000,West Virginia University at Morgantown,BSN,3.5,0,0,163,30,105,NULL,NULL,NULL,graduated,0,1,NULL,NULL
700225480,1999-08-15 00:00:00.000,assoc.,2001-05-12 00:00:00.000,West Virginia Northern Community College,Assoc.,2.81,122,0,173,177,499,Nursing,NULL,NULL,graduated,0,1,NULL,0
700225951,1999-08-15 00:00:00.000,graduate,2002-05-19 00:00:00.000,West Virginia University at Morgantown,MSN,3.7,0,0,55,55,204,Nursing,NULL,"Smith, Mary Jane",graduated,0,0,NULL,0
700226460,2000-08-15 00:00:00.000,undergrad,2004-05-15 00:00:00.000,West Virgina University,BSN,0,0,0,0,0,0,Nursing,NULL,NULL,graduated,0,1,NULL,0
700226680,1992-01-15 00:00:00.000,undergrad,1996-05-05 00:00:00.000,University of Charleston,BSN,3.139,0,0,141,129,405,Nursing,NULL,NULL,graduated,0,0,Application incomplete as of 04/26/2006 sh,0
700226816,1995-08-15 00:00:00.000,undergrad,1999-05-08 00:00:00.000,St. Andrews Presbyterian College,BA/BS,3.2598,0,0,127,127,414,Psychology,Chemistry,NULL,graduated,0,0,NULL,0
700226816,2000-05-15 00:00:00.000,undergrad,2002-12-27 00:00:00.000,West Virginia University at Morgantown,BSN,3.71,0,0,173,67,249,Nursing,NULL,NULL,graduated,0,0,NULL,0
700227361,2000-08-15 00:00:00.000,undergrad,2004-12-29 00:00:00.000,West Virginia University at Morgantown,BA/BS,2.61,0,0,128,127,332,Foreign Language - Spanish,NULL,NULL,graduated,0,0,NULL,0
700227383,2002-01-02 00:00:00.000,undergrad,2004-12-29 00:00:00.000,West Virginia University at Morgantown,BA/BS,3.1742,0,0,132,132,419,Biology,NULL,NULL,graduated,0,0,NULL,0
700227623,1999-08-15 00:00:00.000,undergrad,1999-05-29 00:00:00.000,West Virginia University at Morgantown,BA/BS,3.23,0,0,157,159,514,Biology,History,NULL,graduated,0,0,NULL,0
700227795,2003-05-15 00:00:00.000,graduate,2005-05-15 00:00:00.000,University of Phoenix,MSN,3.7,0,0,37,3.7,136.87,Nursing,NULL,NULL,graduated,0,0,NULL,0
700227854,2000-08-15 00:00:00.000,undergrad,2005-05-15 00:00:00.000,West Virginia University at Morgantown,BSN,3.88,0,0,157,144,560,Nursing,NULL,NULL,graduated,0,1,NULL,0
700227955,2000-08-15 00:00:00.000,undergrad,2004-05-16 00:00:00.000,West Virginia University at Morgantown,BSN,3.58,0,0,153,153,552,NULL,NULL,NULL,graduated,0,0,NULL,0
700229601,2001-08-15 00:00:00.000,undergrad,2006-08-15 00:00:00.000,West Virginia University at Morgantown,BSN,0,0,0,0,0,0,Nursing,NULL,NULL,graduated,0,1,NULL,0
700229604,2002-08-15 00:00:00.000,undergrad,NULL,West Virginia University at Morgantown,NULL,3.87,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,Expected to graduate in May 2006,0
700230278,2000-08-15 00:00:00.000,undergrad,2004-05-16 00:00:00.000,West Virginia University at Morgantown,BA/BS,3.3571,0,0,154,154,517,Business Administration,NULL,NULL,graduated,0,0,NULL,0
700230492,2000-08-15 00:00:00.000,undergrad,2005-05-15 00:00:00.000,West Virginia University at Morgantown,BA/BS,3.94,3,12,173,171,674,Advertising AND Pyschology,NULL,NULL,graduated,0,0,Dual Major,0
700230530,2001-08-15 00:00:00.000,undergrad,2003-03-15 00:00:00.000,Fairmont State University,NULL,3.2,7,0,49,39,125,Pre-Phys. Thearpy,NULL,NULL,NULL,0,0,NULL,0
700230530,2004-01-15 00:00:00.000,undergrad,2004-05-15 00:00:00.000,Mountain State University,NULL,4,0,0,12,12,48,NULL,NULL,NULL,NULL,0,0,NULL,0
700230530,2005-01-15 00:00:00.000,undergrad,NULL,Davis and Elkins College,NULL,3.47,0,0,98,87,302,Business,NULL,NULL,NULL,0,0,NULL,0
700230714,2004-08-15 00:00:00.000,undergrad,2006-05-16 00:00:00.000,Fairmont State University,BSN,3.97,0,0,32,32,124,Nursing,NULL,NULL,graduated,0,1,NULL,0
700230770,2000-08-15 00:00:00.000,undergrad,2004-08-29 00:00:00.000,West Virginia University at Morgantown,BSN,3.04,0,0,154,141,429,Nursing,NULL,NULL,graduated,0,1,NULL,NULL
700230819,2000-08-15 00:00:00.000,undergrad,NULL,West Virginia University at Morgantown,NULL,3.47,0,0,154,153,531,Nurisng,NULL,NULL,NULL,0,0,NULL,0
700230851,2000-08-15 00:00:00.000,undergrad,2004-05-16 00:00:00.000,West Virginia University at Morgantown,BSN,3.12,0,0,140,123,384,Nursing,NULL,NULL,graduated,0,1,NULL,0
700230930,2001-08-15 00:00:00.000,undergrad,2001-12-15 00:00:00.000,Fairmont State University,NULL,4,22,0,22,22,0,NULL,NULL,NULL,transferred,0,0,NULL,0
700231417,2002-08-15 00:00:00.000,undergrad,2006-05-15 00:00:00.000,Fairmont State University,NULL,2.57,0,0,49,49,141,Nursing,NULL,NULL,NULL,0,0,NULL,0
700231417,2004-08-15 00:00:00.000,NULL,2005-02-15 00:00:00.000,Waynesburg College,NULL,2.57,0,0,12,12,29,NULL,NULL,NULL,NULL,0,0,NULL,0
700231915,2000-08-15 00:00:00.000,undergrad,2004-05-16 00:00:00.000,West Virginia University at Morgantown,BA/BS,3.36,0,0,141,132,444,Exercise Physiology,NULL,NULL,graduated,0,0,NULL,0
700231999,2000-08-15 00:00:00.000,undergrad,2004-05-15 00:00:00.000,West Virginia Institute of Technology,BSN,3.87,0,0,0,0,0,Nursing,NULL,NULL,graduated,0,1,NULL,0
700232014,2002-08-15 00:00:00.000,undergrad,2005-05-15 00:00:00.000,West Virginia University at Morgantown,BSN,3.38,0,0,160,143,484,Nursing,NULL,NULL,graduated,0,1,NULL,0
700232258,2000-08-15 00:00:00.000,undergrad,2003-12-29 00:00:00.000,West Virginia University at Morgantown,BS,3.41,0,0,130,124,423,Biology,NULL,NULL,graduated,0,0,NULL,0
700232591,2003-08-15 00:00:00.000,assoc.,2005-05-15 00:00:00.000,Allegany College of Maryland,Assoc.,2.6822,0,0,107,107,287,Nursing,NULL,NULL,graduated,0,1,NULL,0
700233190,2001-08-15 00:00:00.000,undergrad,2006-05-15 00:00:00.000,West Virginia University at Morgantown,NULL,3.07,0,0,135,135,415,Child Development & Family Studies,NULL,NULL,NULL,0,0,Expected  to graduate May 2006,0
700233225,2003-08-15 00:00:00.000,assoc.,2005-05-15 00:00:00.000,Bluefield State College,NULL,3.4,0,0,70,70,238,Nursing,NULL,NULL,NULL,0,0,NULL,0
700233304,2001-08-15 00:00:00.000,undergrad,NULL,Potomac State College,NULL,0,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,0
700233549,2001-08-15 00:00:00.000,undergrad,2005-05-15 00:00:00.000,West Virginia University at Morgantown,BSN,3.24,0,0,139,126,409,Nursing,NULL,"Summers, Martha",graduated,0,0,NULL,0
700233762,1994-08-15 00:00:00.000,undergrad,1996-05-30 00:00:00.000,California State University,BA/BS,3.3403,0,0,191,191,638,Geography,NULL,NULL,graduated,0,0,NULL,0
700234541,1999-08-15 00:00:00.000,undergrad,2002-05-19 00:00:00.000,West Virginia University at Charleston,BSN,3.82,NULL,0,141,50,191,Nursing,NULL,NULL,graduated,0,1,NULL,NULL
700234731,1996-03-25 00:00:00.000,undergrad,NULL,Community College of the Air Force,NULL,0,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,0
700234731,1997-01-15 00:00:00.000,undergrad,NULL,Sinclair College,NULL,0,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,0
700234811,2000-08-15 00:00:00.000,undergrad,2004-05-16 00:00:00.000,West Virginia University at Morgantown,BA/BS,2.93,0,0,128,127,373,Biology,NULL,NULL,graduated,0,0,NULL,0
700234837,2003-08-15 00:00:00.000,assoc.,2005-05-15 00:00:00.000,Bluefield State College,NULL,3.13,0,0,103,103,323,Nursing,NULL,NULL,NULL,0,0,NULL,0
700234925,2002-01-15 00:00:00.000,undergrad,2005-05-15 00:00:00.000,Mountain State University,BSN,0,0,0,0,0,0,Nursing,NULL,NULL,NULL,0,1,NULL,0
700235039,2000-08-15 00:00:00.000,undergrad,2005-05-15 00:00:00.000,West Virginia University at Morgantown,BA/BS,2.8455,0,0,136,136,387,Animal and Veterinary Sciences,NULL,NULL,graduated,0,0,NULL,0
700235383,2000-08-15 00:00:00.000,undergrad,2007-05-13 00:00:00.000,West Virginia University at Morgantown,BA/BS,3.25,0,0,0,131,426,MDS,"Communication, Sociology, History",NULL,graduated,0,0,NULL,0
700235616,1966-09-15 00:00:00.000,undergrad,1976-05-15 00:00:00.000,West Virginia State College,BA/BS,3.18,0,0,145,145,462,Social Work,NULL,NULL,graduated,0,0,NULL,0
700235616,1985-08-15 00:00:00.000,assoc.,1986-08-14 00:00:00.000,University of Charleston,Assoc.,3.7,0,0,30,0,111,Paralegal,NULL,NULL,graduated,0,0,NULL,0
700235616,1997-05-15 00:00:00.000,undergrad,1999-05-09 00:00:00.000,Davis and Elkins College,BA/BS,0,0,0,0,0,0,Contract Hlt.&Hum. Serv. Mgt.,NULL,NULL,graduated,0,0,NULL,0
700235616,2000-08-21 00:00:00.000,undergrad,2002-12-27 00:00:00.000,West Virginia University at Morgantown,BSN,3.83,68,0,86,18,69,Nursing,NULL,NULL,graduated,0,1,Charleston Campus,0
700235973,1995-08-15 00:00:00.000,assoc.,1999-05-15 00:00:00.000,University of Charleston,Assoc.,3.183,0,0,77,0,0,Nursing,NULL,NULL,graduated,0,0,NULL,0
700235973,1999-08-23 00:00:00.000,undergrad,2002-05-19 00:00:00.000,West Virginia University at Charleston,BSN,3.64,110,0,138,37,135,Nursing,NULL,NULL,graduated,0,1,NULL,0
700236006,1986-08-25 00:00:00.000,assoc.,1989-05-13 00:00:00.000,Saint Mary's School of Nursing,Diploma,2,0,0,114,114,228,Nursing,NULL,NULL,graduated,0,1,NULL,0
700236060,1996-01-15 00:00:00.000,assoc.,1999-06-15 00:00:00.000,Shawnee State University,Assoc.,0,0,0,0,0,0,Nursing,NULL,NULL,graduated,0,0,NULL,0
700236060,2001-08-15 00:00:00.000,undergrad,2002-12-15 00:00:00.000,West Virginia Institute of Technology,BSN,0,0,0,0,0,0,Nursing,NULL,NULL,graduated,0,1,NULL,0
700237374,2000-01-15 00:00:00.000,undergrad,2001-05-15 00:00:00.000,Fairmont State University,NULL,3,0,0,11,11,33,NULL,NULL,NULL,NULL,0,0,NULL,0
700239324,2000-08-15 00:00:00.000,undergrad,2005-05-15 00:00:00.000,West Virginia University at Morgantown,BA/BS,3.0349,0,0,141,143,434,Regents Bachelor of Arts,NULL,NULL,graduated,0,0,NULL,0
700239971,2000-08-15 00:00:00.000,undergrad,2004-05-16 00:00:00.000,West Virginia University at Morgantown,BA/BS,3.12,NULL,0,152,146,456,Speech Pathology and Audiology,NULL,NULL,graduated,0,0,NULL,0
700240872,2000-08-15 00:00:00.000,undergrad,2004-08-20 00:00:00.000,West Virginia University at Morgantown,BA/BS,2.69,0,0,173,172,464,Psychology,Nursing,NULL,graduated,0,0,BA in Psychology,0
700242092,2002-08-15 00:00:00.000,undergrad,2005-08-19 00:00:00.000,West Virginia University at Morgantown,BSN,3.47,0,0,135,121,420,Nursing,NULL,NULL,graduated,0,1,NULL,0
700242249,2001-08-20 00:00:00.000,undergrad,2003-05-18 00:00:00.000,West Virginia University at Morgantown,BSN,3.83,90,0,144,135,518,Nursing,NULL,NULL,graduated,0,1,NULL,8
700243305,2001-08-20 00:00:00.000,undergrad,2005-12-28 00:00:00.000,West Virginia University at Morgantown,BA/BS,2.92,6,0,114,102,298,Exercise Physiology,NULL,NULL,NULL,0,0,NULL,0
700243313,2003-05-15 00:00:00.000,undergrad,2005-08-15 00:00:00.000,West Virginia State College,NULL,4,0,0,9,9,36,NULL,NULL,NULL,NULL,0,0,NULL,0
700243886,2000-08-15 00:00:00.000,undergrad,2004-12-29 00:00:00.000,West Virginia University at Morgantown,BS,3.53,0,0,0,0,0,Rck Parks & Tourism Resources,NULL,NULL,graduated,0,0,NULL,0
700245207,2001-08-21 00:00:00.000,undergrad,2003-12-29 00:00:00.000,West Virginia University at Morgantown,BSN,3.8,0,0,169,71,270,Nursing,NULL,NULL,graduated,0,1,NULL,0
700245414,2001-08-20 00:00:00.000,undergrad,2005-08-19 00:00:00.000,West Virginia University at Morgantown,BA/BS,3.15,18,0,128,128,404,History,Intl & Comparative Politics,NULL,graduated,0,0,NULL,0
700246752,1996-08-15 00:00:00.000,undergrad,2000-05-13 00:00:00.000,Fairmont State University,BA/BS,3.76,0,0,128,127,478,Criminal Justice,NULL,NULL,graduated,0,0,NULL,0
700247532,2002-08-15 00:00:00.000,undergrad,2005-05-15 00:00:00.000,West Virginia University at Morgantown,BSN,2.79,40,0,130,117,327,Nursing,NULL,NULL,graduated,0,1,NULL,0
700247669,2001-08-15 00:00:00.000,undergrad,2005-05-15 00:00:00.000,West Virginia University at Morgantown,BS,3.51,0,0,138,132,464,Exercise Physiology,NULL,NULL,graduated,0,0,NULL,0
700247882,2003-08-15 00:00:00.000,undergrad,2006-05-13 00:00:00.000,West Liberty State College,BSN,3.24,0,0,150,143,464,Nursing,NULL,NULL,graduated,0,1,NULL,0
700248010,2003-08-15 00:00:00.000,assoc.,2005-05-07 00:00:00.000,Marshall University,Assoc.,2.81,43,0,109,307,307,Nursing,NULL,NULL,graduated,0,1,NULL,0
700248181,2005-01-01 00:00:00.000,undergrad,2006-04-29 00:00:00.000,Florida Southern College,BA/BS,3.6,0,0,40,40,144,Psychology,NULL,NULL,graduated,0,0,NULL,0
700250503,2003-01-01 00:00:00.000,undergrad,2003-05-15 00:00:00.000,Shenandoah University,NULL,3.35,14,0,17,31,57,Pre-Physical Therapy,NULL,NULL,transferred,0,0,NULL,0
700250503,2003-08-15 00:00:00.000,undergrad,2006-05-15 00:00:00.000,Shepherd College,NULL,3.59,32,0,44,44,158,Pres Nursing,NULL,NULL,NULL,0,0,separate enrollments from 08/2003-12/2003 and 01/2005-05/2006
Graduated in 200805 with BS in Recreation and Leisure Studies,0
700250830,2002-09-15 00:00:00.000,undergrad,NULL,University of Michigan,NULL,4,0,0,86,109,344,Biopsychology,NULL,NULL,NULL,0,0,Expected to graduate in December 2005,0
700250955,2002-08-15 00:00:00.000,assoc.,2005-05-14 00:00:00.000,West Virginia University at Parkersburg,Assoc.,3.11,0,0,90,188,274,Nursing,NULL,NULL,graduated,0,0,NULL,0
700250989,2002-08-15 00:00:00.000,undergrad,2006-05-15 00:00:00.000,West Virginia University at Morgantown,BA/BS,3.25,0,0,101,101,329,Animal & Veterinary Sciences,NULL,NULL,NULL,0,0,Expected to graduate May 2006,0
700251220,2000-08-15 00:00:00.000,undergrad,2002-05-19 00:00:00.000,West Virginia University at Morgantown,BSN,2.77,171,303,195,143,396,Nursing,NULL,NULL,graduated,0,1,NULL,0
700251821,2002-08-15 00:00:00.000,undergrad,2005-05-15 00:00:00.000,West Virginia University at Morgantown,BSN,3.97,0,0,133,120,477,Nursing,NULL,"Watson, Joanne",graduated,0,0,RN Licensure still pending,0
700251827,2001-08-15 00:00:00.000,undergrad,2006-12-28 00:00:00.000,West Virginia University at Morgantown,BA/BS,2.8133,0,0,150,150,422,Exercise Physiology,NULL,NULL,NULL,0,0,student to graduate 12/28/2006,NULL
700252341,2001-08-15 00:00:00.000,undergrad,2002-08-16 00:00:00.000,West Virginia University at Morgantown,BSN,3.87,0,0,139,49,190,Nursing,NULL,NULL,graduated,0,1,NULL,0
700252621,2001-08-15 00:00:00.000,undergrad,2005-05-15 00:00:00.000,West Virginia University at Morgantown,BA,3.33,0,0,132,124,414,Psychology,NULL,NULL,graduated,0,0,NULL,0
700252918,1989-08-15 00:00:00.000,graduate,1992-05-17 00:00:00.000,West Virginia University at Morgantown,MSN,3.75,0,0,36,36,135,Nursing,NULL,NULL,graduated,0,0,NULL,0
